epoch,loss,lr,mse,val_loss,val_mse
36,0.022598551586270332,1e-04,0.0011136657558381557,0.020990880206227303,0.0008875310886651278
37,0.021783052012324333,1e-04,0.0010492304572835565,0.020627634599804878,0.0009119841270148754
38,0.02161777950823307,1e-04,0.0010166116990149021,0.020733730867505074,0.0008955792291089892
39,0.021542442962527275,1e-04,0.001012402935884893,0.020023692399263382,0.0008005272829905152
40,0.021256301552057266,1e-04,0.0009911177912726998,0.019597291946411133,0.0007808745140209794
41,0.020914636552333832,1e-04,0.0009310173918493092,0.018568353727459908,0.0007292295340448618
42,0.020072778686881065,1e-04,0.0008667512447573245,0.021469933912158012,0.0009206862305290997
43,0.019726809114217758,1e-04,0.0008400917868129909,0.019662538543343544,0.0007941502844914794
44,0.020061811432242393,1e-04,0.0008608098141849041,0.018435219302773476,0.0007131536258384585
45,0.01942128688097,1e-04,0.0008165661711245775,0.019504765048623085,0.0007436274900101125
46,0.01892026700079441,1e-04,0.000771906808950007,0.018314030021429062,0.0006733598420396447
47,0.019039973616600037,1e-04,0.0007910354761406779,0.01993975043296814,0.0008001874666661024
48,0.0187993161380291,1e-04,0.000771390157751739,0.01886458694934845,0.0007453269208781421
49,0.02006804384291172,1e-04,0.0008510943152941763,0.01855274848639965,0.0007005495717749
50,0.01872764527797699,1e-04,0.000764713913667947,0.01835218071937561,0.000663735787384212
51,0.018377818167209625,1e-04,0.0007251731585711241,0.018024221062660217,0.000622565159574151
52,0.01822013221681118,1e-04,0.0006992832059040666,0.017419971525669098,0.0006051961681805551
53,0.018533021211624146,1e-04,0.000718600582331419,0.019201282411813736,0.0007203183486126363
54,0.01795775815844536,1e-04,0.0006916011916473508,0.017207520082592964,0.0005861959652975202
55,0.0176972895860672,1e-04,0.000672748195938766,0.017361804842948914,0.0005849575391039252
56,0.01803055964410305,1e-04,0.000688335276208818,0.01731671765446663,0.0006137516465969384
57,0.016030607745051384,1e-04,0.0005619414150714874,0.01692952774465084,0.0005806872504763305
58,0.016677219420671463,1e-04,0.0005992669612169266,0.017853988334536552,0.0006456451956182718
59,0.017103947699069977,1e-04,0.000630874652415514,0.01614888198673725,0.0005219277227297425
60,0.016396790742874146,1e-04,0.0005862429388798773,0.017119349911808968,0.0005786074325442314
61,0.01350984163582325,5e-05,0.0004143085971008986,0.01308098528534174,0.00035597803071141243
62,0.013025854714214802,5e-05,0.0003757607482839376,0.012976011261343956,0.00035045406548306346
63,0.012973958626389503,5e-05,0.00037039880407974124,0.01303681917488575,0.0003558280586730689
64,0.013109967112541199,5e-05,0.0003745436551980674,0.013084052130579948,0.0003563406062312424
65,0.013122771866619587,5e-05,0.0003745247086044401,0.012676647864282131,0.00033942676964215934
66,0.0118026752024889,2.5e-05,0.0003164084628224373,0.011516253463923931,0.0002919559192378074
67,0.01158651988953352,2.5e-05,0.0003055608831346035,0.011569956317543983,0.0002923945721704513
68,0.01151267345994711,2.5e-05,0.0003024344041477889,0.011588582769036293,0.00029186299070715904
69,0.011542083695530891,2.5e-05,0.0003042530152015388,0.011445581912994385,0.0002856450737453997
70,0.011559465900063515,2.5e-05,0.00030615588184446096,0.011313128285109997,0.00027987282373942435
71,0.010951186530292034,1.25e-05,0.00027943504392169416,0.010914042592048645,0.00026785803493112326
72,0.010877066291868687,1.25e-05,0.0002767877886071801,0.010827822610735893,0.00026397936744615436
73,0.01084865815937519,1.25e-05,0.0002757286711130291,0.010772288776934147,0.000261059554759413
74,0.01082178857177496,1.25e-05,0.00027398410020396113,0.010735110379755497,0.00025936850579455495
75,0.01077665202319622,1.25e-05,0.0002718845207709819,0.010689115151762962,0.0002574157842900604
76,0.010720782913267612,1.25e-05,0.00026933354092761874,0.010631880722939968,0.00025490191183052957
77,0.010675445199012756,1.25e-05,0.0002669320965651423,0.01058594323694706,0.00025287855532951653
78,0.010628238320350647,1.25e-05,0.00026463469839654863,0.010548443533480167,0.0002509498444851488
79,0.010576845146715641,1.25e-05,0.00026243028696626425,0.01049633789807558,0.00024864953593350947
80,0.010524769313633442,1.25e-05,0.0002600832376629114,0.010462462902069092,0.00024692894658073783
81,0.010477058589458466,1.25e-05,0.00025802128948271275,0.010410931892693043,0.0002447646693326533
82,0.01042706798762083,1.25e-05,0.00025583902606740594,0.010369637049734592,0.00024287858104798943
83,0.010376747697591782,1.25e-05,0.0002536971587687731,0.010317056439816952,0.00024065960315056145
84,0.010326944291591644,1.25e-05,0.00025143843959085643,0.010283635929226875,0.00023904305999167264
85,0.01027601771056652,1.25e-05,0.0002492204075679183,0.010240480303764343,0.00023709787637926638
86,0.010231329128146172,1.25e-05,0.00024730368750169873,0.010186760686337948,0.00023456697817891836
87,0.010189427994191647,1.25e-05,0.0002454628702253103,0.010133261792361736,0.00023226314806379378
88,0.010163897648453712,1.25e-05,0.00024411489721387625,0.010093708522617817,0.00023059689556248486
89,0.01013145875185728,1.25e-05,0.00024253680021502078,0.010039170272648335,0.00022866323706693947
90,0.01006605289876461,1.25e-05,0.00023999599216040224,0.0099917221814394,0.00022652016195934266
91,0.010002017952501774,1.25e-05,0.0002373825991526246,0.009955523535609245,0.00022485447698272765
92,0.009951124899089336,1.25e-05,0.00023541868722531945,0.009932956658303738,0.00022367731435224414
93,0.009899644181132317,1.25e-05,0.00023318626335822046,0.009899348020553589,0.0002220856404164806
94,0.009847800247371197,1.25e-05,0.00023143331054598093,0.009879685007035732,0.00022101229114923626
95,0.009794585406780243,1.25e-05,0.00022914537112228572,0.009819838218390942,0.00021884839225094765
96,0.0097674410790205,1.25e-05,0.00022775487741455436,0.009770014323294163,0.0002169652871089056
97,0.00974247045814991,1.25e-05,0.0002264420036226511,0.009732939302921295,0.0002153026725864038
98,0.009700575843453407,1.25e-05,0.00022475233708973974,0.009697054512798786,0.00021384633146226406
99,0.00966459047049284,1.25e-05,0.00022321655706036836,0.009651844389736652,0.0002120910066878423
